OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
133,Andorra,2020-03-05T00:00:00.000Z,1,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
134,Andorra,2020-03-06T00:00:00.000Z,1,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
135,Andorra,2020-03-07T00:00:00.000Z,1,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
136,Andorra,2020-03-08T00:00:00.000Z,1,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
137,Andorra,2020-03-09T00:00:00.000Z,1,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
138,Andorra,2020-03-10T00:00:00.000Z,1,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
139,Andorra,2020-03-11T00:00:00.000Z,1,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
140,Andorra,2020-03-12T00:00:00.000Z,1,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
141,Andorra,2020-03-13T00:00:00.000Z,1,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
142,Andorra,2020-03-14T00:00:00.000Z,2,1,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
143,Andorra,2020-03-15T00:00:00.000Z,2,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
144,Andorra,2020-03-16T00:00:00.000Z,2,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
145,Andorra,2020-03-17T00:00:00.000Z,14,12,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
146,Andorra,2020-03-18T00:00:00.000Z,16,2,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
147,Andorra,2020-03-19T00:00:00.000Z,39,23,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
148,Andorra,2020-03-20T00:00:00.000Z,75,36,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
149,Andorra,2020-03-21T00:00:00.000Z,75,0,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
150,Andorra,2020-03-22T00:00:00.000Z,88,13,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
151,Andorra,2020-03-23T00:00:00.000Z,113,25,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
152,Andorra,2020-03-24T00:00:00.000Z,164,51,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
153,Andorra,2020-03-25T00:00:00.000Z,188,24,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
154,Andorra,2020-03-26T00:00:00.000Z,213,25,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
155,Andorra,2020-03-27T00:00:00.000Z,231,18,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
156,Andorra,2020-03-28T00:00:00.000Z,289,58,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
157,Andorra,2020-03-29T00:00:00.000Z,321,32,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
158,Andorra,2020-03-30T00:00:00.000Z,341,20,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
159,Andorra,2020-03-31T00:00:00.000Z,370,29,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
160,Andorra,2020-04-01T00:00:00.000Z,376,6,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
161,Andorra,2020-04-02T00:00:00.000Z,396,20,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
162,Andorra,2020-04-03T00:00:00.000Z,429,33,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
163,Andorra,2020-04-04T00:00:00.000Z,442,13,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
164,Andorra,2020-04-05T00:00:00.000Z,466,24,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
165,Andorra,2020-04-06T00:00:00.000Z,523,57,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
166,Andorra,2020-04-07T00:00:00.000Z,540,17,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
167,Andorra,2020-04-08T00:00:00.000Z,551,11,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
168,Andorra,2020-04-09T00:00:00.000Z,566,15,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
169,Andorra,2020-04-10T00:00:00.000Z,589,23,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
170,Andorra,2020-04-11T00:00:00.000Z,602,13,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
171,Andorra,2020-04-12T00:00:00.000Z,622,20,1.57568833,42.54858297,Andorra,066f0f3c-d111-4a65-afdd-5f86e5ac8ddc,安道尔,Andorre,Andorra,Андорра,أندورا
172,Angola,2020-03-22T00:00:00.000Z,2,2,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
173,Angola,2020-03-23T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
174,Angola,2020-03-24T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
175,Angola,2020-03-25T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
176,Angola,2020-03-26T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
177,Angola,2020-03-27T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
178,Angola,2020-03-28T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
179,Angola,2020-03-29T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
180,Angola,2020-03-30T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
181,Angola,2020-03-31T00:00:00.000Z,2,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
182,Angola,2020-04-01T00:00:00.000Z,7,5,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
183,Angola,2020-04-02T00:00:00.000Z,8,1,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
184,Angola,2020-04-03T00:00:00.000Z,8,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
185,Angola,2020-04-04T00:00:00.000Z,10,2,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
186,Angola,2020-04-05T00:00:00.000Z,10,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
187,Angola,2020-04-06T00:00:00.000Z,14,4,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
188,Angola,2020-04-07T00:00:00.000Z,16,2,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
189,Angola,2020-04-08T00:00:00.000Z,17,1,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
190,Angola,2020-04-09T00:00:00.000Z,19,2,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
191,Angola,2020-04-10T00:00:00.000Z,19,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
192,Angola,2020-04-11T00:00:00.000Z,19,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
193,Angola,2020-04-12T00:00:00.000Z,19,0,17.54379621,-12.29575318,Angola,2a5aaf40-e526-4778-a1e2-204d26254d21,安哥拉,Angola,Angola,Ангола,أنغولا
194,Anguilla,2020-03-27T00:00:00.000Z,2,2,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
195,Anguilla,2020-03-28T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
196,Anguilla,2020-03-29T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
197,Anguilla,2020-03-30T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
198,Anguilla,2020-03-31T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
199,Anguilla,2020-04-01T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
200,Anguilla,2020-04-02T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
201,Anguilla,2020-04-03T00:00:00.000Z,2,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
202,Anguilla,2020-04-04T00:00:00.000Z,3,1,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
203,Anguilla,2020-04-05T00:00:00.000Z,3,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
204,Anguilla,2020-04-06T00:00:00.000Z,3,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
205,Anguilla,2020-04-07T00:00:00.000Z,3,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
206,Anguilla,2020-04-08T00:00:00.000Z,3,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
207,Anguilla,2020-04-09T00:00:00.000Z,3,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
208,Anguilla,2020-04-10T00:00:00.000Z,3,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
209,Anguilla,2020-04-11T00:00:00.000Z,3,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
210,Anguilla,2020-04-12T00:00:00.000Z,3,0,-63.05795609,18.22423294,Anguilla,a4e72e84-00bb-4ad5-890e-a9e6734a28ee,"安圭拉
",,,,
211,Antigua and Barbuda,2020-03-14T00:00:00.000Z,1,1,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
212,Antigua and Barbuda,2020-03-15T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
213,Antigua and Barbuda,2020-03-16T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
214,Antigua and Barbuda,2020-03-17T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
215,Antigua and Barbuda,2020-03-18T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
216,Antigua and Barbuda,2020-03-19T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
217,Antigua and Barbuda,2020-03-20T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
218,Antigua and Barbuda,2020-03-21T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
219,Antigua and Barbuda,2020-03-22T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
220,Antigua and Barbuda,2020-03-23T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
221,Antigua and Barbuda,2020-03-24T00:00:00.000Z,1,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
222,Antigua and Barbuda,2020-03-25T00:00:00.000Z,3,2,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
223,Antigua and Barbuda,2020-03-26T00:00:00.000Z,3,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
224,Antigua and Barbuda,2020-03-27T00:00:00.000Z,3,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
225,Antigua and Barbuda,2020-03-28T00:00:00.000Z,7,4,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
226,Antigua and Barbuda,2020-03-29T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
227,Antigua and Barbuda,2020-03-30T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
228,Antigua and Barbuda,2020-03-31T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
229,Antigua and Barbuda,2020-04-01T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
230,Antigua and Barbuda,2020-04-02T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
231,Antigua and Barbuda,2020-04-03T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
232,Antigua and Barbuda,2020-04-04T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
233,Antigua and Barbuda,2020-04-05T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
234,Antigua and Barbuda,2020-04-06T00:00:00.000Z,7,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
235,Antigua and Barbuda,2020-04-07T00:00:00.000Z,15,8,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
236,Antigua and Barbuda,2020-04-08T00:00:00.000Z,15,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
237,Antigua and Barbuda,2020-04-09T00:00:00.000Z,19,4,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
238,Antigua and Barbuda,2020-04-10T00:00:00.000Z,19,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
239,Antigua and Barbuda,2020-04-11T00:00:00.000Z,19,0,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
240,Antigua and Barbuda,2020-04-12T00:00:00.000Z,21,2,-61.79112759,17.280137,Antigua and Barbuda,2debcae0-be57-4212-8b92-8a0be7da51a4,安提瓜和巴布达,Antigua-et-Barbuda,Antigua y Barbuda,Антигуа и Барбуда,أنتيغوا وبربودا
241,Argentina,2020-03-04T00:00:00.000Z,1,1,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
242,Argentina,2020-03-05T00:00:00.000Z,1,0,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
243,Argentina,2020-03-06T00:00:00.000Z,1,0,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
244,Argentina,2020-03-07T00:00:00.000Z,2,1,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
245,Argentina,2020-03-08T00:00:00.000Z,9,7,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
246,Argentina,2020-03-09T00:00:00.000Z,12,3,-65.16748474,-35.37667253,Argentina,61ea4a3a-5a12-410e-8af0-0d59d828a9dd,阿根廷 ,Argentine,Argentina,Аргентина,الأرجنتين
